category,is_women_led,activity,governorate,wilayat,count
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,الظاهرة,ينقل,1
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,الوسطى,محوت,1
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,جنوب الشرقية,صور,1
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,شمال الشرقية,ابراء,2
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,شمال الشرقية,المضيبي,1
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,مسقط,السيب,2
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,مسقط,بوشر,2
home_based,False,صنع المنتجات الحرفية من النحاس والمعادن,مسندم,خصب,10
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,البريمي,البريمي,2
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,الداخلية,أدم,8
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,الداخلية,إزكي,1
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,الداخلية,الجبل الأخضر,1
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,الداخلية,الحمراء,10
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,الداخلية,بدبد,1
home_based,False,صنع المنتجات الحرفية من النسيج القطني أو الصوف,الداخلية,بهلاء,25
